president,subgroup,modeldate,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo,timestamp
Donald Trump,Adults,8/31/2018,38.70051,43.10707,34.29395,55.1427,60.30132,49.98409,31/08/2018 20:05
Donald Trump,All polls,8/31/2018,40.25376,45.50109,35.00642,54.46505,59.14839,49.7817,31/08/2018 20:04
Donald Trump,Voters,8/30/2018,42.37328,47.00064,37.74593,53.56899,57.50483,49.63316,30/08/2018 15:41
Donald Trump,Adults,8/30/2018,40.21771,44.30644,36.12897,53.64916,58.57064,48.72768,30/08/2018 15:41
Donald Trump,All polls,8/30/2018,41.50489,46.33142,36.67836,53.53966,57.83444,49.24488,30/08/2018 15:40
Donald Trump,Adults,8/29/2018,40.19815,44.26978,36.12653,53.62261,58.57768,48.66753,29/08/2018 22:32
Donald Trump,Voters,8/29/2018,42.26508,46.87389,37.65627,53.73957,57.66051,49.81863,29/08/2018 22:33
Donald Trump,All polls,8/29/2018,41.44618,46.24567,36.64668,53.62854,57.92157,49.3355,29/08/2018 22:32
Donald Trump,Voters,8/28/2018,42.18199,46.66037,37.70362,53.87004,57.7891,49.95098,28/08/2018 21:17
Donald Trump,Adults,8/28/2018,40.17032,44.27785,36.06279,53.77883,58.63006,48.9276,28/08/2018 21:16
Donald Trump,All polls,8/28/2018,41.37738,46.05987,36.69488,53.63121,57.89977,49.36264,28/08/2018 21:16
Donald Trump,Adults,8/27/2018,40.92954,44.89096,36.96812,53.22636,58.29713,48.15559,27/08/2018 13:53
Donald Trump,Voters,8/27/2018,42.6465,47.06794,38.22505,53.55759,57.36979,49.74539,27/08/2018 13:53
Donald Trump,All polls,8/27/2018,41.86845,46.37929,37.3576,53.38425,57.66917,49.09934,27/08/2018 13:52
Donald Trump,Voters,8/26/2018,42.60069,47.10201,38.09938,53.47943,57.34315,49.61572,26/08/2018 14:14
Donald Trump,Adults,8/26/2018,40.8222,44.89151,36.75289,53.32508,58.51141,48.13874,26/08/2018 14:14
Donald Trump,All polls,8/26/2018,41.88652,46.49792,37.27512,53.37158,57.76162,48.98154,26/08/2018 14:13
Donald Trump,Adults,8/25/2018,40.8222,44.89151,36.75289,53.32508,58.51141,48.13874,26/08/2018 12:59
Donald Trump,Voters,8/25/2018,42.34155,47.01259,37.6705,53.75689,57.70564,49.80814,26/08/2018 13:00
Donald Trump,All polls,8/25/2018,41.46597,46.13843,36.79351,53.56819,58.06449,49.07189,26/08/2018 12:58
Donald Trump,Adults,8/24/2018,40.8222,44.89151,36.75289,53.32508,58.51141,48.13874,24/08/2018 19:28
Donald Trump,Voters,8/24/2018,42.34155,47.01259,37.6705,53.75689,57.70564,49.80814,24/08/2018 19:28
Donald Trump,All polls,8/24/2018,41.46597,46.13843,36.79351,53.56819,58.06449,49.07189,24/08/2018 19:27
Donald Trump,Voters,8/23/2018,42.80038,47.47315,38.1276,53.26539,57.22588,49.3049,23/08/2018 17:55
Donald Trump,Adults,8/23/2018,41.21027,45.1505,37.27004,52.92406,57.67024,48.17789,23/08/2018 17:55
Donald Trump,All polls,8/23/2018,42.08969,46.66219,37.51719,52.9692,57.15947,48.77893,23/08/2018 17:54
Donald Trump,Adults,8/22/2018,41.2382,45.24272,37.23369,52.78958,57.34413,48.23503,22/08/2018 19:42
Donald Trump,Voters,8/22/2018,42.87815,47.59868,38.15762,53.26927,57.25478,49.28376,22/08/2018 19:42
Donald Trump,All polls,8/22/2018,42.12536,46.74831,37.50241,52.91469,56.96156,48.86782,22/08/2018 19:41
Donald Trump,Voters,8/21/2018,43.33063,47.49822,39.16304,52.31107,55.85492,48.76723,21/08/2018 23:56
Donald Trump,Adults,8/21/2018,40.96861,45.0812,36.85601,53.03755,57.73449,48.34061,21/08/2018 23:56
Donald Trump,All polls,8/21/2018,41.77507,46.53458,37.01555,52.78539,57.13048,48.44031,21/08/2018 23:55
Donald Trump,Voters,8/20/2018,43.4515,47.71363,39.18938,52.24882,55.8047,48.69294,20/08/2018 20:51
Donald Trump,Adults,8/20/2018,41.5228,45.06127,37.98434,52.44403,56.24161,48.64645,20/08/2018 20:51
Donald Trump,All polls,8/20/2018,42.2604,46.75235,37.76846,52.33932,56.08208,48.59655,20/08/2018 20:50
Donald Trump,All polls,8/19/2018,41.97367,46.67137,37.27598,52.54111,56.37725,48.70497,20/08/2018 11:59
Donald Trump,Voters,8/19/2018,43.56767,48.01846,39.11687,51.98381,55.64171,48.32592,20/08/2018 12:01
Donald Trump,Adults,8/19/2018,40.94939,44.55172,37.34705,52.79398,56.73415,48.85381,20/08/2018 12:00
Donald Trump,Voters,8/18/2018,43.56767,48.01846,39.11687,51.98381,55.64171,48.32592,20/08/2018 12:01
Donald Trump,All polls,8/18/2018,41.97367,46.67137,37.27598,52.54111,56.37725,48.70497,20/08/2018 12:00
Donald Trump,Adults,8/18/2018,40.94939,44.55172,37.34705,52.79398,56.73415,48.85381,20/08/2018 12:00
Donald Trump,Voters,8/17/2018,43.56767,48.01846,39.11687,51.98381,55.64171,48.32592,17/08/2018 12:46
Donald Trump,Adults,8/17/2018,40.94939,44.55172,37.34705,52.79398,56.73415,48.85381,17/08/2018 12:46
Donald Trump,All polls,8/17/2018,41.97367,46.67137,37.27598,52.54111,56.37725,48.70497,17/08/2018 12:45
Donald Trump,Voters,8/16/2018,43.711,48.16555,39.25645,51.85901,55.53628,48.18174,16/08/2018 16:33
Donald Trump,Adults,8/16/2018,41.11528,44.55239,37.67818,52.6733,56.62704,48.71955,16/08/2018 16:33
Donald Trump,All polls,8/16/2018,42.11238,46.73094,37.49383,52.43953,56.30505,48.57401,16/08/2018 16:32
Donald Trump,Voters,8/15/2018,43.68356,48.1124,39.25471,51.7925,55.51406,48.07093,15/08/2018 22:16
Donald Trump,Adults,8/15/2018,41.05444,44.38505,37.72383,52.67272,56.61848,48.72697,15/08/2018 22:16
Donald Trump,All polls,8/15/2018,42.05485,46.64181,37.4679,52.44334,56.32794,48.55873,15/08/2018 22:15
Donald Trump,Voters,8/14/2018,43.84809,48.32715,39.36903,51.91397,55.52615,48.3018,14/08/2018 14:59
Donald Trump,Adults,8/14/2018,41.07513,44.51006,37.64019,52.83012,56.76285,48.89739,14/08/2018 14:59
Donald Trump,All polls,8/14/2018,42.20527,46.87489,37.53565,52.3893,56.19791,48.58068,14/08/2018 14:58
Donald Trump,Voters,8/13/2018,43.66196,47.90496,39.41897,52.03722,55.66977,48.40467,13/08/2018 14:07
Donald Trump,Adults,8/13/2018,40.7837,44.35014,37.21727,52.92828,57.10564,48.75092,13/08/2018 14:07
Donald Trump,All polls,8/13/2018,41.81873,46.69872,36.93874,52.54657,56.54624,48.5469,13/08/2018 14:06
Donald Trump,Adults,08/12/2018,41.00831,44.50539,37.51122,52.67714,56.59829,48.75598,13/08/2018 10:49
Donald Trump,Voters,08/12/2018,43.5351,47.76014,39.31005,52.12256,55.71311,48.53201,13/08/2018 10:50
Donald Trump,All polls,08/12/2018,41.9125,46.61459,37.21041,52.49004,56.29051,48.68956,13/08/2018 10:48
Donald Trump,All polls,08/11/2018,41.9125,46.61459,37.21041,52.49004,56.29051,48.68956,13/08/2018 10:48
Donald Trump,Voters,08/11/2018,43.5351,47.76014,39.31005,52.12256,55.71311,48.53201,13/08/2018 10:50
Donald Trump,Adults,08/11/2018,41.00831,44.50539,37.51122,52.67714,56.59829,48.75598,13/08/2018 10:49
Donald Trump,Voters,08/10/2018,43.5351,47.76014,39.31005,52.12256,55.71311,48.53201,10/08/2018 16:24
Donald Trump,Adults,08/10/2018,41.00831,44.50539,37.51122,52.67714,56.59829,48.75598,10/08/2018 16:24
Donald Trump,All polls,08/10/2018,41.9125,46.61459,37.21041,52.49004,56.29051,48.68956,10/08/2018 16:23
Donald Trump,Voters,08/09/2018,43.57416,47.93019,39.21813,52.00754,55.70164,48.31344,09/08/2018 16:49
Donald Trump,Adults,08/09/2018,40.90953,44.43206,37.38699,52.53155,56.38825,48.67485,09/08/2018 16:48
Donald Trump,All polls,08/09/2018,41.91957,46.70918,37.12997,52.39185,56.20128,48.58242,09/08/2018 16:48
Donald Trump,Adults,08/08/2018,40.90062,44.37923,37.422,52.52702,56.40573,48.64832,08/08/2018 17:40
Donald Trump,Voters,08/08/2018,43.42355,47.92156,38.92554,52.08693,55.86105,48.31281,08/08/2018 17:41
Donald Trump,All polls,08/08/2018,41.71214,46.53821,36.88606,52.45969,56.34184,48.57755,08/08/2018 17:40
Donald Trump,Voters,08/07/2018,43.14393,47.50979,38.77807,52.44352,56.27042,48.61662,07/08/2018 19:01
Donald Trump,Adults,08/07/2018,40.90865,44.43031,37.38699,52.60241,56.38459,48.82022,07/08/2018 19:00
Donald Trump,All polls,08/07/2018,41.45063,45.93062,36.97063,52.666,56.54337,48.78864,07/08/2018 19:00
Donald Trump,Adults,08/06/2018,40.8045,44.17824,37.43075,52.79921,56.74764,48.85079,06/08/2018 13:21
Donald Trump,Voters,08/06/2018,43.11097,47.53991,38.68203,52.50591,56.42131,48.59052,06/08/2018 13:21
Donald Trump,All polls,08/06/2018,41.46711,45.94934,36.98489,52.72193,56.67247,48.77139,06/08/2018 13:20
Donald Trump,All polls,08/05/2018,41.43453,46.00422,36.86484,52.80482,56.81874,48.7909,06/08/2018 10:09
Donald Trump,Voters,08/05/2018,43.13605,47.59009,38.682,52.4722,56.41962,48.52478,06/08/2018 10:11
Donald Trump,Adults,08/05/2018,40.7165,44.18038,37.25262,52.89643,56.89808,48.89479,06/08/2018 10:10
Donald Trump,All polls,08/04/2018,41.43453,46.00422,36.86484,52.80482,56.81874,48.7909,06/08/2018 10:09
Donald Trump,Adults,08/04/2018,40.7165,44.18038,37.25262,52.89643,56.89808,48.89479,06/08/2018 10:10
Donald Trump,Voters,08/04/2018,43.13605,47.59009,38.682,52.4722,56.41962,48.52478,06/08/2018 10:11
Donald Trump,Adults,08/03/2018,40.7165,44.18038,37.25262,52.89643,56.89808,48.89479,03/08/2018 17:43
Donald Trump,Voters,08/03/2018,43.13605,47.59009,38.682,52.4722,56.41962,48.52478,03/08/2018 17:44
Donald Trump,All polls,08/03/2018,41.43453,46.00422,36.86484,52.80482,56.81874,48.7909,03/08/2018 17:43
Donald Trump,Voters,08/02/2018,43.22049,47.73482,38.70616,52.34184,56.28567,48.39801,02/08/2018 13:03
Donald Trump,Adults,08/02/2018,40.60411,44.22824,36.97999,52.81405,56.85648,48.77163,02/08/2018 13:02
Donald Trump,All polls,08/02/2018,41.43415,46.1654,36.7029,52.81184,56.91388,48.70979,02/08/2018 13:02
Donald Trump,Adults,08/01/2018,40.59207,44.19424,36.9899,52.81376,56.87312,48.75441,01/08/2018 13:24
Donald Trump,Voters,08/01/2018,42.97926,47.32894,38.62958,52.51762,56.40295,48.63229,01/08/2018 13:25
Donald Trump,All polls,08/01/2018,41.299,45.83247,36.76554,52.90955,56.95158,48.86752,01/08/2018 13:24
Donald Trump,Adults,7/31/2018,40.67309,44.28147,37.06471,52.77095,56.86166,48.68023,31/07/2018 16:31
Donald Trump,Voters,7/31/2018,43.17537,47.60894,38.74179,52.50702,56.47823,48.5358,31/07/2018 16:31
Donald Trump,All polls,7/31/2018,41.41338,45.94133,36.88542,52.85781,56.97475,48.74087,31/07/2018 16:30
Donald Trump,Voters,7/30/2018,42.88094,47.3708,38.39108,52.83874,56.8653,48.81217,30/07/2018 22:03
Donald Trump,Adults,7/30/2018,40.58243,44.27434,36.89052,52.8306,57.03012,48.63108,30/07/2018 22:02
Donald Trump,All polls,7/30/2018,41.30453,45.85395,36.75511,52.9963,57.16774,48.82485,30/07/2018 22:02
Donald Trump,Voters,7/29/2018,42.73167,47.19007,38.27328,52.97345,56.99732,48.94958,29/07/2018 16:06
Donald Trump,Adults,7/29/2018,40.45608,44.16451,36.74765,52.87462,56.98139,48.76785,29/07/2018 16:06
Donald Trump,All polls,7/29/2018,41.20658,45.71047,36.70269,53.16719,57.28348,49.0509,29/07/2018 16:05
Donald Trump,Adults,7/28/2018,40.46957,44.1093,36.82984,52.84661,57.01175,48.68147,29/07/2018 10:05
Donald Trump,Voters,7/28/2018,42.75357,47.20089,38.30625,52.79805,56.75339,48.84271,29/07/2018 10:06
Donald Trump,All polls,7/28/2018,41.47915,46.0482,36.9101,52.99194,57.07386,48.91003,29/07/2018 10:05
Donald Trump,Voters,7/27/2018,42.75357,47.20089,38.30625,52.79805,56.75339,48.84271,27/07/2018 16:04
Donald Trump,Adults,7/27/2018,40.46957,44.1093,36.82984,52.84661,57.01175,48.68147,27/07/2018 16:03
Donald Trump,All polls,7/27/2018,41.47915,46.0482,36.9101,52.99194,57.07386,48.91003,27/07/2018 16:03
Donald Trump,Adults,7/26/2018,40.12176,43.65272,36.5908,52.89869,57.09105,48.70633,26/07/2018 15:26
Donald Trump,Voters,7/26/2018,42.53392,47.01777,38.05008,53.05232,57.05182,49.05281,26/07/2018 15:27
Donald Trump,All polls,7/26/2018,41.2835,45.87322,36.69377,53.02335,57.12493,48.92177,26/07/2018 15:26
Donald Trump,Voters,7/25/2018,42.54901,47.05413,38.04389,53.04598,57.05637,49.0356,25/07/2018 16:10
Donald Trump,Adults,7/25/2018,40.18114,43.68412,36.67816,52.88525,57.01379,48.7567,25/07/2018 16:09
Donald Trump,All polls,7/25/2018,41.33853,45.92127,36.75579,53.03458,57.10687,48.96228,25/07/2018 16:09
Donald Trump,Adults,7/24/2018,40.62229,44.44778,36.79679,53.01218,57.32508,48.69929,24/07/2018 17:20
Donald Trump,Voters,7/24/2018,42.16222,46.61822,37.70623,53.72567,57.83165,49.61969,24/07/2018 17:21
Donald Trump,All polls,7/24/2018,41.37473,45.82309,36.92637,53.35511,57.58332,49.1269,24/07/2018 17:20
Donald Trump,Adults,7/23/2018,40.69263,44.60889,36.77637,53.0982,57.5129,48.68349,23/07/2018 20:18
Donald Trump,Voters,7/23/2018,42.62905,46.85494,38.40316,53.09624,56.9742,49.21828,23/07/2018 20:19
Donald Trump,All polls,7/23/2018,41.7831,46.14866,37.41755,52.85764,56.82973,48.88554,23/07/2018 20:18
Donald Trump,Voters,7/22/2018,43.08591,46.59317,39.57864,52.72598,56.28899,49.16297,22/07/2018 17:44
Donald Trump,Adults,7/22/2018,41.00065,44.73547,37.26583,52.99276,57.17639,48.80913,22/07/2018 17:43
Donald Trump,All polls,7/22/2018,41.9939,46.1358,37.852,52.81791,56.65421,48.98162,22/07/2018 17:43
Donald Trump,Voters,7/21/2018,42.87643,46.48483,39.26804,52.82544,56.49859,49.1523,21/07/2018 11:32
Donald Trump,Adults,7/21/2018,41.00065,44.73547,37.26583,52.99276,57.17639,48.80913,21/07/2018 11:31
Donald Trump,All polls,7/21/2018,41.71679,45.89406,37.53951,52.87256,56.82685,48.91827,21/07/2018 11:31
Donald Trump,Voters,7/20/2018,42.9778,46.60757,39.34803,52.55753,56.18843,48.92664,20/07/2018 16:55
Donald Trump,Adults,7/20/2018,41.12119,44.7361,37.50628,52.78588,56.99121,48.58054,20/07/2018 16:54
Donald Trump,All polls,7/20/2018,41.78527,45.8685,37.70205,52.74246,56.69585,48.78907,20/07/2018 16:54
Donald Trump,Adults,7/19/2018,41.04249,44.87604,37.20893,52.99483,57.41509,48.57457,19/07/2018 14:57
Donald Trump,Voters,7/19/2018,42.7691,46.59332,38.94489,52.87815,56.62258,49.13372,19/07/2018 14:58
Donald Trump,All polls,7/19/2018,41.78589,46.02142,37.55037,52.8283,56.86538,48.79122,19/07/2018 14:57
Donald Trump,Adults,7/18/2018,41.02374,44.8546,37.19287,53.03369,57.40975,48.65763,18/07/2018 15:09
Donald Trump,Voters,7/18/2018,42.77056,46.64206,38.89906,52.81044,56.59621,49.02466,18/07/2018 15:10
Donald Trump,All polls,7/18/2018,41.76017,46.00286,37.51748,52.83702,56.85295,48.82109,18/07/2018 15:09
Donald Trump,Voters,7/17/2018,43.12508,47.14129,39.10886,52.562,56.45281,48.67119,17/07/2018 18:43
Donald Trump,Adults,7/17/2018,41.11613,44.88922,37.34305,53.05931,57.45628,48.66235,17/07/2018 18:42
Donald Trump,All polls,7/17/2018,42.0509,46.38557,37.71623,52.66814,56.79207,48.54422,17/07/2018 18:42
Donald Trump,Adults,7/16/2018,41.2492,45.14233,37.35607,53.24006,57.83184,48.64828,16/07/2018 13:28
Donald Trump,Voters,7/16/2018,43.28642,47.32584,39.247,52.57391,56.55558,48.59224,16/07/2018 13:29
Donald Trump,All polls,7/16/2018,42.12241,46.46276,37.78205,52.81279,57.0606,48.56497,16/07/2018 13:28
Donald Trump,Voters,7/15/2018,43.4221,47.49842,39.34578,52.4774,56.46724,48.48756,16/07/2018 09:33
Donald Trump,Adults,7/15/2018,40.98757,44.90574,37.0694,53.64129,58.34001,48.94257,16/07/2018 09:32
Donald Trump,All polls,7/15/2018,42.03181,46.4673,37.59631,53.00668,57.32888,48.68449,16/07/2018 09:32
Donald Trump,Adults,7/14/2018,40.98757,44.90574,37.0694,53.64129,58.34001,48.94257,14/07/2018 13:44
Donald Trump,Voters,7/14/2018,43.4221,47.49842,39.34578,52.4774,56.46724,48.48756,14/07/2018 13:45
Donald Trump,All polls,7/14/2018,42.03181,46.4673,37.59631,53.00668,57.32888,48.68449,14/07/2018 13:44
Donald Trump,Adults,7/13/2018,40.95702,44.74849,37.16554,53.50804,58.24225,48.77382,13/07/2018 17:45
Donald Trump,Voters,7/13/2018,43.22959,47.24654,39.21264,52.41489,56.40884,48.42094,13/07/2018 17:46
Donald Trump,All polls,7/13/2018,42.06443,46.43061,37.69826,52.90168,57.25216,48.55121,13/07/2018 17:45
Donald Trump,Voters,07/12/2018,43.54289,47.42849,39.6573,52.20567,56.15511,48.25623,12/07/2018 18:19
Donald Trump,Adults,07/12/2018,41.2538,44.91733,37.59026,53.33381,58.05576,48.61185,12/07/2018 18:18
Donald Trump,All polls,07/12/2018,42.28969,46.53057,38.04882,52.74878,57.06653,48.43102,12/07/2018 18:18
Donald Trump,Adults,07/11/2018,41.23541,44.84422,37.62661,53.37967,58.15395,48.60538,11/07/2018 18:11
Donald Trump,Voters,07/11/2018,43.08789,47.10452,39.07125,52.45548,56.56162,48.34933,11/07/2018 18:12
Donald Trump,All polls,07/11/2018,41.96289,46.18044,37.74535,52.88639,57.33141,48.44138,11/07/2018 18:11
Donald Trump,Voters,07/10/2018,42.96598,47.14621,38.78576,52.53059,56.55252,48.50866,10/07/2018 15:23
Donald Trump,Adults,07/10/2018,41.33836,44.92986,37.74686,53.45961,58.20096,48.71825,10/07/2018 15:22
Donald Trump,All polls,07/10/2018,41.86861,46.04809,37.68913,52.97057,57.37045,48.5707,10/07/2018 15:22
Donald Trump,Voters,07/09/2018,43.14231,47.21755,39.06707,52.32187,56.00698,48.63675,09/07/2018 13:07
Donald Trump,Adults,07/09/2018,41.78059,45.2376,38.32357,53.18514,57.54097,48.8293,09/07/2018 13:06
Donald Trump,All polls,07/09/2018,42.13817,46.18277,38.09357,52.8242,56.90196,48.74644,09/07/2018 13:06
Donald Trump,All polls,07/08/2018,42.20303,46.35719,38.04887,52.9597,56.93379,48.9856,08/07/2018 11:51
Donald Trump,Voters,07/08/2018,43.34873,47.58807,39.10939,52.47079,56.08833,48.85326,08/07/2018 11:52
Donald Trump,Adults,07/08/2018,41.82602,45.32332,38.32873,53.03099,57.29979,48.76219,08/07/2018 11:52
Donald Trump,Voters,07/07/2018,43.24845,47.43463,39.06227,52.53096,56.09221,48.96971,08/07/2018 11:53
Donald Trump,All polls,07/07/2018,42.24339,46.35221,38.13456,52.88004,56.82691,48.93316,08/07/2018 11:52
Donald Trump,Adults,07/07/2018,41.88363,45.32764,38.43961,52.91393,57.16098,48.66687,08/07/2018 11:52
Donald Trump,Voters,07/06/2018,43.24845,47.43463,39.06227,52.53096,56.09221,48.96971,06/07/2018 18:19
Donald Trump,Adults,07/06/2018,41.88363,45.32764,38.43961,52.91393,57.16098,48.66687,06/07/2018 18:19
Donald Trump,All polls,07/06/2018,42.24339,46.35221,38.13456,52.88004,56.82691,48.93316,06/07/2018 18:19
Donald Trump,Adults,07/05/2018,41.2733,44.87605,37.67055,52.5207,56.92675,48.11464,05/07/2018 13:37
Donald Trump,Voters,07/05/2018,43.15408,47.40081,38.90735,52.65029,56.30008,49.00051,05/07/2018 13:37
Donald Trump,All polls,07/05/2018,41.8582,46.1394,37.577,52.66431,56.72284,48.60578,05/07/2018 13:37
Donald Trump,Adults,07/04/2018,41.18126,44.65923,37.70329,52.62317,57.0201,48.22625,05/07/2018 11:01
Donald Trump,Voters,07/04/2018,42.79001,46.76908,38.81094,52.6356,56.25355,49.01765,05/07/2018 11:02
Donald Trump,All polls,07/04/2018,41.83677,46.12439,37.54916,52.58812,56.61605,48.56019,05/07/2018 11:01
Donald Trump,Voters,07/03/2018,42.79001,46.76908,38.81094,52.6356,56.25355,49.01765,03/07/2018 15:19
Donald Trump,Adults,07/03/2018,41.18126,44.65923,37.70329,52.62317,57.0201,48.22625,03/07/2018 15:18
Donald Trump,All polls,07/03/2018,41.83677,46.12439,37.54916,52.58812,56.61605,48.56019,03/07/2018 15:18
Donald Trump,Voters,07/02/2018,43.01169,47.11168,38.9117,52.21621,55.86535,48.56707,02/07/2018 16:09
Donald Trump,Adults,07/02/2018,41.2618,44.73164,37.79195,52.33257,56.81074,47.8544,02/07/2018 16:08
Donald Trump,All polls,07/02/2018,42.00296,46.33168,37.67424,52.19925,56.27758,48.12093,02/07/2018 16:08
Donald Trump,Voters,07/01/2018,42.93697,46.97179,38.90215,52.30202,55.95552,48.64853,01/07/2018 22:28
Donald Trump,All polls,07/01/2018,41.79801,46.21166,37.38436,52.26242,56.48154,48.0433,01/07/2018 22:27
Donald Trump,Adults,07/01/2018,41.02074,44.69521,37.34626,52.3112,57.04882,47.57358,01/07/2018 22:28
Donald Trump,Adults,6/30/2018,40.90369,44.54564,37.26175,52.44347,57.05813,47.8288,01/07/2018 22:28
Donald Trump,All polls,6/30/2018,41.75614,46.15191,37.36037,52.33812,56.46857,48.20767,01/07/2018 22:27
Donald Trump,Voters,6/30/2018,42.97145,47.00262,38.94028,51.97178,55.65712,48.28644,01/07/2018 22:28
Donald Trump,Voters,6/29/2018,42.97145,47.00262,38.94028,51.97178,55.65712,48.28644,29/06/2018 16:16
Donald Trump,Adults,6/29/2018,40.90369,44.54564,37.26175,52.44347,57.05813,47.8288,29/06/2018 16:15
Donald Trump,All polls,6/29/2018,41.75614,46.15191,37.36037,52.33812,56.46857,48.20767,29/06/2018 16:15
Donald Trump,Adults,6/28/2018,41.14184,44.80126,37.48241,52.17743,56.80221,47.55266,28/06/2018 23:41
Donald Trump,Voters,6/28/2018,43.17663,47.14687,39.20639,51.7826,55.43723,48.12798,28/06/2018 23:41
Donald Trump,All polls,6/28/2018,41.89148,46.1884,37.59455,52.20862,56.31969,48.09754,28/06/2018 23:41
Donald Trump,Voters,6/27/2018,43.1776,47.23542,39.11978,51.78136,55.56979,47.99294,27/06/2018 21:06
Donald Trump,Adults,6/27/2018,41.13719,44.82021,37.45417,52.32512,57.02985,47.62038,27/06/2018 21:06
Donald Trump,All polls,6/27/2018,41.87872,46.20515,37.55228,52.31686,56.48262,48.1511,27/06/2018 21:06
Donald Trump,Voters,6/26/2018,43.1865,47.22231,39.1507,51.20868,55.01477,47.4026,26/06/2018 15:16
Donald Trump,Adults,6/26/2018,41.62234,45.10894,38.13575,51.86994,56.56678,47.17309,26/06/2018 15:15
Donald Trump,All polls,6/26/2018,42.19255,46.28198,38.10311,51.68388,55.91168,47.45608,26/06/2018 15:15
Donald Trump,Adults,6/25/2018,41.64418,45.284,38.00436,51.83811,56.76707,46.90914,25/06/2018 13:06
Donald Trump,Voters,6/25/2018,43.1451,47.27712,39.01308,51.36792,55.33155,47.40429,25/06/2018 13:06
