ID,Price,neighbourhood,accommodates,Number of bathrooms,Number of Bedrooms,n beds,Review Scores Rating,Number of reviews,listing_url
20982637,174,NA,6,2,3,4,100,8,https://www.airbnb.com/rooms/20982637
20987241,40,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/20987241
20987245,60,West End,2,1,1,1,94,52,https://www.airbnb.com/rooms/20987245
20988286,350,Leith,8,2.5,4,4,100,2,https://www.airbnb.com/rooms/20988286
20991859,25,Morningside,2,1,1,1,NA,0,https://www.airbnb.com/rooms/20991859
20992393,55,Old Town,4,1,1,2,80,1,https://www.airbnb.com/rooms/20992393
20994781,60,NA,4,1,2,2,97,79,https://www.airbnb.com/rooms/20994781
21000082,180,Old Town,2,1,1,1,100,17,https://www.airbnb.com/rooms/21000082
21006558,45,Southside,1,1,0,1,100,3,https://www.airbnb.com/rooms/21006558
21008706,89,Leith,4,1,1,1,93,8,https://www.airbnb.com/rooms/21008706
21008981,56,Leith,4,1,2,2,100,19,https://www.airbnb.com/rooms/21008981
21009812,35,Southside,2,1,1,1,NA,1,https://www.airbnb.com/rooms/21009812
21018945,60,Leith,4,1,2,2,98,19,https://www.airbnb.com/rooms/21018945
21023766,80,Newington,6,1,2,2,91,69,https://www.airbnb.com/rooms/21023766
21024514,23,Bruntsfield,1,1,1,1,100,2,https://www.airbnb.com/rooms/21024514
21036610,95,Leith,6,2,2,2,87,3,https://www.airbnb.com/rooms/21036610
21036965,68,Leith,2,1,1,1,100,4,https://www.airbnb.com/rooms/21036965
21038537,40,Stockbridge,2,1,1,1,97,16,https://www.airbnb.com/rooms/21038537
21039194,130,Cannonmills,2,1,1,2,85,5,https://www.airbnb.com/rooms/21039194
21042261,16,NA,2,1,1,1,100,11,https://www.airbnb.com/rooms/21042261
21053333,137,Old Town,6,1,2,4,97,133,https://www.airbnb.com/rooms/21053333
21056538,100,New Town,4,1,2,2,96,95,https://www.airbnb.com/rooms/21056538
21071260,65,Leith,4,2,2,2,95,82,https://www.airbnb.com/rooms/21071260
21071289,75,New Town,4,1,2,3,96,54,https://www.airbnb.com/rooms/21071289
21077104,25,Southside,2,1,1,2,NA,0,https://www.airbnb.com/rooms/21077104
21087941,57,Leith,4,1,1,2,91,125,https://www.airbnb.com/rooms/21087941
21090666,NA,West End,6,2,3,3,92,103,https://www.airbnb.com/rooms/21090666
21092475,70,Leith,4,1,1,2,100,2,https://www.airbnb.com/rooms/21092475
21102063,100,Leith,5,1,2,2,97,22,https://www.airbnb.com/rooms/21102063
21102498,60,West End,3,1,1,2,89,96,https://www.airbnb.com/rooms/21102498
21104713,125,Stockbridge,2,1,1,1,100,5,https://www.airbnb.com/rooms/21104713
21105486,45,NA,2,1,1,1,100,39,https://www.airbnb.com/rooms/21105486
21109160,60,NA,4,1,1,2,100,2,https://www.airbnb.com/rooms/21109160
21117673,80,West End,6,2.5,2,3,97,94,https://www.airbnb.com/rooms/21117673
21122055,75,NA,4,2,2,3,NA,1,https://www.airbnb.com/rooms/21122055
21123315,121,Old Town,4,1,2,2,98,183,https://www.airbnb.com/rooms/21123315
21123935,35,Leith,2,1,1,1,100,1,https://www.airbnb.com/rooms/21123935
21128160,80,Old Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/21128160
21129204,55,NA,4,1,2,2,98,11,https://www.airbnb.com/rooms/21129204
21130129,78,NA,2,1,1,2,NA,0,https://www.airbnb.com/rooms/21130129
21133464,100,New Town,4,1,1,2,97,72,https://www.airbnb.com/rooms/21133464
21134270,65,NA,4,1,2,2,91,79,https://www.airbnb.com/rooms/21134270
21135094,73,Leith,6,1,2,3,92,49,https://www.airbnb.com/rooms/21135094
21147401,40,Haymarket,2,1,1,1,93,103,https://www.airbnb.com/rooms/21147401
21148221,26,Haymarket,2,1,1,1,99,30,https://www.airbnb.com/rooms/21148221
21158277,40,Morningside,1,1,1,1,NA,1,https://www.airbnb.com/rooms/21158277
21163532,95,Leith,8,1,3,6,97,60,https://www.airbnb.com/rooms/21163532
21169056,25,NA,2,1,1,1,100,22,https://www.airbnb.com/rooms/21169056
21170601,45,Leith,4,1,2,2,99,260,https://www.airbnb.com/rooms/21170601
21170827,59,Bruntsfield,2,1,1,1,96,140,https://www.airbnb.com/rooms/21170827
21174932,45,Haymarket,3,1,1,2,92,52,https://www.airbnb.com/rooms/21174932
21182577,39,NA,2,1,1,1,100,2,https://www.airbnb.com/rooms/21182577
21183094,50,Haymarket,2,1,1,1,95,11,https://www.airbnb.com/rooms/21183094
21185326,55,Leith,4,1,1,2,92,74,https://www.airbnb.com/rooms/21185326
21186073,395,New Town,6,2,3,3,87,6,https://www.airbnb.com/rooms/21186073
21188571,29,Haymarket,2,1,1,1,99,34,https://www.airbnb.com/rooms/21188571
21194170,65,Stockbridge,2,1,1,1,94,67,https://www.airbnb.com/rooms/21194170
21195737,90,Leith,4,1,2,2,100,1,https://www.airbnb.com/rooms/21195737
21196791,40,Leith,4,2,2,2,98,145,https://www.airbnb.com/rooms/21196791
21197486,50,Leith,2,1,1,1,93,6,https://www.airbnb.com/rooms/21197486
21198059,145,New Town,4,1,1,1,100,3,https://www.airbnb.com/rooms/21198059
21201990,150,Leith,4,2,2,2,100,34,https://www.airbnb.com/rooms/21201990
21205718,60,Leith,3,1,2,2,99,15,https://www.airbnb.com/rooms/21205718
21208071,80,Leith,4,2,2,3,98,86,https://www.airbnb.com/rooms/21208071
21208773,70,Leith,4,1.5,2,2,99,27,https://www.airbnb.com/rooms/21208773
21211013,145,Leith,6,2,2,3,89,136,https://www.airbnb.com/rooms/21211013
21214235,350,Marchmont,6,2,3,4,100,3,https://www.airbnb.com/rooms/21214235
21214651,75,Stockbridge,3,1,2,2,97,82,https://www.airbnb.com/rooms/21214651
21225773,45,NA,3,1,2,3,93,18,https://www.airbnb.com/rooms/21225773
21230598,67,New Town,4,1,2,2,98,58,https://www.airbnb.com/rooms/21230598
21233980,79,Leith,6,1,2,2,98,13,https://www.airbnb.com/rooms/21233980
21235244,60,Leith,3,1,1,1,100,1,https://www.airbnb.com/rooms/21235244
21249765,46,Bruntsfield,4,1,1,2,96,139,https://www.airbnb.com/rooms/21249765
21250224,30,Leith,2,1,1,1,93,104,https://www.airbnb.com/rooms/21250224
21250915,57,Haymarket,2,1,1,1,98,76,https://www.airbnb.com/rooms/21250915
21253225,100,Marchmont,4,1,2,2,85,131,https://www.airbnb.com/rooms/21253225
21257025,120,Leith,6,2,3,6,100,27,https://www.airbnb.com/rooms/21257025
21257816,150,Newington,4,1,2,2,100,2,https://www.airbnb.com/rooms/21257816
21261568,75,Old Town,4,1,2,3,97,72,https://www.airbnb.com/rooms/21261568
21261661,115,Stockbridge,4,1,2,3,100,33,https://www.airbnb.com/rooms/21261661
21261971,50,Leith,2,1,1,1,100,24,https://www.airbnb.com/rooms/21261971
21263011,50,NA,2,1,1,1,98,14,https://www.airbnb.com/rooms/21263011
21264758,60,Leith,3,1,1,2,98,19,https://www.airbnb.com/rooms/21264758
21270177,200,Haymarket,10,2,3,8,100,1,https://www.airbnb.com/rooms/21270177
21271985,250,New Town,4,2,2,3,99,15,https://www.airbnb.com/rooms/21271985
21272047,55,Haymarket,3,1,1,2,96,45,https://www.airbnb.com/rooms/21272047
21272707,42,Tollcross,1,1,3,1,100,1,https://www.airbnb.com/rooms/21272707
21275062,180,NA,9,3.5,4,5,100,3,https://www.airbnb.com/rooms/21275062
21286318,100,Leith,2,1,1,1,100,1,https://www.airbnb.com/rooms/21286318
21286676,90,Old Town,2,1,1,1,94,38,https://www.airbnb.com/rooms/21286676
21287141,60,Old Town,2,1,1,1,89,64,https://www.airbnb.com/rooms/21287141
21288905,100,Haymarket,3,1,2,2,100,81,https://www.airbnb.com/rooms/21288905
21289177,70,West End,4,1,2,2,98,61,https://www.airbnb.com/rooms/21289177
21293016,65,NA,5,1,2,3,96,12,https://www.airbnb.com/rooms/21293016
21300440,40,Leith,2,1,1,1,98,33,https://www.airbnb.com/rooms/21300440
21302799,85,Stockbridge,4,1,2,3,100,3,https://www.airbnb.com/rooms/21302799
21304876,45,West End,4,1,1,2,98,154,https://www.airbnb.com/rooms/21304876
21306403,109,Haymarket,4,1,2,3,100,3,https://www.airbnb.com/rooms/21306403
21307821,42,Southside,4,1,1,2,98,11,https://www.airbnb.com/rooms/21307821
21308566,50,NA,5,1,2,3,100,6,https://www.airbnb.com/rooms/21308566
21310124,65,NA,6,2,3,3,97,51,https://www.airbnb.com/rooms/21310124
21311270,36,Leith,2,1,1,2,91,29,https://www.airbnb.com/rooms/21311270
21316166,120,Tollcross,4,1,2,2,100,1,https://www.airbnb.com/rooms/21316166
21316899,60,Leith,4,1,1,2,96,27,https://www.airbnb.com/rooms/21316899
21318184,40,Bruntsfield,2,1,1,1,99,82,https://www.airbnb.com/rooms/21318184
21319644,45,Bruntsfield,4,1,1,2,95,122,https://www.airbnb.com/rooms/21319644
21320022,50,New Town,2,1,1,1,94,54,https://www.airbnb.com/rooms/21320022
21331234,75,Cannonmills,4,1,1,1,93,3,https://www.airbnb.com/rooms/21331234
21331489,75,Leith,4,1,1,1,90,2,https://www.airbnb.com/rooms/21331489
21334026,10,NA,2,1,1,2,86,14,https://www.airbnb.com/rooms/21334026
21334564,50,Cannonmills,7,1,3,4,96,11,https://www.airbnb.com/rooms/21334564
21335647,49,Leith,2,1,1,1,98,35,https://www.airbnb.com/rooms/21335647
21343433,55,Leith,4,1,1,2,100,28,https://www.airbnb.com/rooms/21343433
21352902,99,Tollcross,4,1,1,2,88,7,https://www.airbnb.com/rooms/21352902
21354059,125,Bruntsfield,6,1,3,3,99,23,https://www.airbnb.com/rooms/21354059
21355533,70,Southside,2,1,1,1,100,3,https://www.airbnb.com/rooms/21355533
21356012,115,Leith,6,1,2,3,93,20,https://www.airbnb.com/rooms/21356012
21361127,120,Leith,4,1,1,2,NA,0,https://www.airbnb.com/rooms/21361127
21361832,250,New Town,8,1.5,4,5,94,55,https://www.airbnb.com/rooms/21361832
21362578,35,Southside,1,1,1,1,90,24,https://www.airbnb.com/rooms/21362578
21366394,75,Newington,6,1.5,3,3,93,63,https://www.airbnb.com/rooms/21366394
21367851,110,NA,8,2,3,6,96,178,https://www.airbnb.com/rooms/21367851
21372783,75,New Town,2,1,1,1,NA,0,https://www.airbnb.com/rooms/21372783
21373930,150,Old Town,4,2,2,3,NA,0,https://www.airbnb.com/rooms/21373930
21376638,160,New Town,4,2,2,3,100,7,https://www.airbnb.com/rooms/21376638
21378133,69,Old Town,5,1,2,3,93,73,https://www.airbnb.com/rooms/21378133
21381471,65,Leith,5,1,2,2,89,38,https://www.airbnb.com/rooms/21381471
21387854,50,Bruntsfield,2,1,0,1,99,89,https://www.airbnb.com/rooms/21387854
21388023,33,NA,2,1.5,1,1,NA,0,https://www.airbnb.com/rooms/21388023
21392843,30,Southside,2,1,1,1,NA,0,https://www.airbnb.com/rooms/21392843
21395494,110,Cannonmills,2,1,1,1,NA,0,https://www.airbnb.com/rooms/21395494
21395829,49,Haymarket,6,1,2,3,96,5,https://www.airbnb.com/rooms/21395829
21407221,82,West End,6,1,2,2,96,67,https://www.airbnb.com/rooms/21407221
21407819,40,Southside,2,1.5,0,1,86,50,https://www.airbnb.com/rooms/21407819
21408166,40,Leith,4,1,1,2,97,102,https://www.airbnb.com/rooms/21408166
21410410,500,Marchmont,10,3,5,5,100,4,https://www.airbnb.com/rooms/21410410
21411823,150,Old Town,2,1,1,1,99,22,https://www.airbnb.com/rooms/21411823
21416800,250,Leith,4,1,2,2,95,103,https://www.airbnb.com/rooms/21416800
21418447,125,Haymarket,2,1.5,1,1,NA,0,https://www.airbnb.com/rooms/21418447
21421776,85,New Town,2,1,1,1,94,65,https://www.airbnb.com/rooms/21421776
21426236,75,NA,2,1,1,1,96,11,https://www.airbnb.com/rooms/21426236
21433280,35,Haymarket,3,1,1,1,100,24,https://www.airbnb.com/rooms/21433280
21433541,55,Stockbridge,4,1.5,2,2,96,5,https://www.airbnb.com/rooms/21433541
21434405,130,Southside,3,1,1,2,90,4,https://www.airbnb.com/rooms/21434405
21437158,195,West End,6,2,3,3,93,39,https://www.airbnb.com/rooms/21437158
21443198,18,NA,1,1,1,1,NA,0,https://www.airbnb.com/rooms/21443198
21446077,56,Cannonmills,4,1,1,1,80,2,https://www.airbnb.com/rooms/21446077
21454280,85,Stockbridge,2,1,1,1,98,11,https://www.airbnb.com/rooms/21454280
21458695,28,NA,1,2,1,1,100,14,https://www.airbnb.com/rooms/21458695
21459985,100,Marchmont,4,1,4,4,100,4,https://www.airbnb.com/rooms/21459985
21467705,300,Leith,4,1,1,2,90,76,https://www.airbnb.com/rooms/21467705
21470101,95,Newington,6,1,2,5,99,86,https://www.airbnb.com/rooms/21470101
21471891,60,NA,2,1,1,1,98,85,https://www.airbnb.com/rooms/21471891
21473288,60,Tollcross,2,1,1,1,100,1,https://www.airbnb.com/rooms/21473288
21482404,150,New Town,6,2,3,3,NA,0,https://www.airbnb.com/rooms/21482404
21483243,89,Old Town,4,1,2,2,96,11,https://www.airbnb.com/rooms/21483243
21488109,109,New Town,2,1,1,1,100,39,https://www.airbnb.com/rooms/21488109
21493234,99,New Town,4,1,1,2,95,67,https://www.airbnb.com/rooms/21493234
21493846,45,Leith,2,1,1,1,90,4,https://www.airbnb.com/rooms/21493846
21494489,358,New Town,9,2,5,6,96,39,https://www.airbnb.com/rooms/21494489
21495732,124,New Town,4,1,2,0,100,46,https://www.airbnb.com/rooms/21495732
21498891,50,Stockbridge,3,1,2,2,88,15,https://www.airbnb.com/rooms/21498891
21502026,267,West End,6,2,3,4,97,37,https://www.airbnb.com/rooms/21502026
21502136,75,NA,4,2,2,2,89,13,https://www.airbnb.com/rooms/21502136
21507772,30,Haymarket,2,1,1,1,99,98,https://www.airbnb.com/rooms/21507772
21510167,250,Cannonmills,4,1,1,1,96,89,https://www.airbnb.com/rooms/21510167
21511487,50,Stockbridge,2,1,1,1,93,6,https://www.airbnb.com/rooms/21511487
21513197,44,Leith,2,1,1,1,83,76,https://www.airbnb.com/rooms/21513197
21514280,28,Leith,2,1,1,1,98,9,https://www.airbnb.com/rooms/21514280
21515970,150,Leith,4,1,2,2,99,15,https://www.airbnb.com/rooms/21515970
21516072,75,Old Town,4,1,2,2,93,65,https://www.airbnb.com/rooms/21516072
21516082,160,Leith,4,1,2,2,100,1,https://www.airbnb.com/rooms/21516082
21521379,59,Old Town,6,2,2,2,89,24,https://www.airbnb.com/rooms/21521379
21522338,70,Bruntsfield,8,1,3,4,80,51,https://www.airbnb.com/rooms/21522338
21522549,50,NA,2,1,1,1,99,42,https://www.airbnb.com/rooms/21522549
21525570,125,Bruntsfield,5,2,2,3,NA,0,https://www.airbnb.com/rooms/21525570
21528270,41,Leith,2,1,1,1,88,75,https://www.airbnb.com/rooms/21528270
21544074,750,Stockbridge,6,4,5,5,100,3,https://www.airbnb.com/rooms/21544074
21545961,95,West End,12,2,3,11,NA,0,https://www.airbnb.com/rooms/21545961
21546550,25,NA,2,1,1,1,98,29,https://www.airbnb.com/rooms/21546550
21546701,79,NA,2,1,1,1,94,16,https://www.airbnb.com/rooms/21546701
21546949,112,Old Town,4,1,1,2,90,2,https://www.airbnb.com/rooms/21546949
21547624,117,Old Town,4,1,1,2,97,7,https://www.airbnb.com/rooms/21547624
21549086,73,Stockbridge,4,1.5,2,2,97,6,https://www.airbnb.com/rooms/21549086
21555375,139,New Town,4,1,2,2,100,7,https://www.airbnb.com/rooms/21555375
21557100,70,Leith,2,1,1,1,NA,0,https://www.airbnb.com/rooms/21557100
21557536,80,West End,4,1,2,2,98,63,https://www.airbnb.com/rooms/21557536
21573763,65,Old Town,2,1,1,1,98,70,https://www.airbnb.com/rooms/21573763
21575317,26,Morningside,2,1,1,1,99,57,https://www.airbnb.com/rooms/21575317
21575381,19,Leith,2,1,1,2,93,110,https://www.airbnb.com/rooms/21575381
21575538,80,Old Town,4,1,1,2,98,104,https://www.airbnb.com/rooms/21575538
21576900,40,NA,2,1,1,1,100,2,https://www.airbnb.com/rooms/21576900
21577970,32,NA,2,1.5,1,1,100,5,https://www.airbnb.com/rooms/21577970
21578891,100,Marchmont,7,1,3,5,97,7,https://www.airbnb.com/rooms/21578891
21579386,45,NA,2,1,1,2,NA,0,https://www.airbnb.com/rooms/21579386
21579651,79,Leith,3,1,2,2,98,117,https://www.airbnb.com/rooms/21579651
21585166,250,New Town,8,2.5,3,4,100,2,https://www.airbnb.com/rooms/21585166
21585733,120,Old Town,2,1,0,1,100,45,https://www.airbnb.com/rooms/21585733
21586736,80,Leith,4,1,1,2,100,6,https://www.airbnb.com/rooms/21586736
21589157,45,Leith,2,1,1,1,100,7,https://www.airbnb.com/rooms/21589157
21589694,50,Stockbridge,6,1,2,2,94,30,https://www.airbnb.com/rooms/21589694
21589734,100,West End,4,1,2,3,100,2,https://www.airbnb.com/rooms/21589734
21594256,51,Leith,2,1,1,2,97,62,https://www.airbnb.com/rooms/21594256
21600908,231,Leith,5,1,2,3,100,2,https://www.airbnb.com/rooms/21600908
21601259,53,NA,1,1,1,2,NA,0,https://www.airbnb.com/rooms/21601259
21601317,100,Haymarket,5,1,2,4,98,9,https://www.airbnb.com/rooms/21601317
21602146,107,New Town,4,2,2,2,89,82,https://www.airbnb.com/rooms/21602146
21603550,63,Haymarket,4,1,1,2,99,102,https://www.airbnb.com/rooms/21603550
21604276,110,Old Town,6,1,2,3,94,62,https://www.airbnb.com/rooms/21604276
21619754,75,Morningside,4,2,2,2,100,2,https://www.airbnb.com/rooms/21619754
21622596,75,NA,4,2,2,2,98,8,https://www.airbnb.com/rooms/21622596
21622919,24,NA,2,1,1,1,84,17,https://www.airbnb.com/rooms/21622919
21626610,29,Morningside,1,1,1,1,87,3,https://www.airbnb.com/rooms/21626610
21627004,89,Stockbridge,6,1,2,2,97,78,https://www.airbnb.com/rooms/21627004
21627222,45,NA,2,1,0,1,100,121,https://www.airbnb.com/rooms/21627222
21628904,55,New Town,2,1,1,2,90,2,https://www.airbnb.com/rooms/21628904
21629825,35,Leith,4,1,1,3,95,133,https://www.airbnb.com/rooms/21629825
21629902,225,Old Town,5,2,2,3,97,14,https://www.airbnb.com/rooms/21629902
21630524,22,NA,2,1,1,1,97,30,https://www.airbnb.com/rooms/21630524
21631617,59,Bruntsfield,2,1,1,1,89,20,https://www.airbnb.com/rooms/21631617
21636678,95,NA,4,1,2,2,93,5,https://www.airbnb.com/rooms/21636678
21641488,60,Stockbridge,2,1,1,1,98,39,https://www.airbnb.com/rooms/21641488
21642183,59,Leith,4,2,2,2,99,116,https://www.airbnb.com/rooms/21642183
21644047,50,NA,2,1,1,1,100,44,https://www.airbnb.com/rooms/21644047
21645078,79,Leith,5,1,1,1,95,127,https://www.airbnb.com/rooms/21645078
21647109,75,West End,4,1,1,2,96,51,https://www.airbnb.com/rooms/21647109
21657625,110,New Town,4,2,2,2,99,81,https://www.airbnb.com/rooms/21657625
21658546,35,Newington,2,1,1,1,95,4,https://www.airbnb.com/rooms/21658546
21659741,40,Haymarket,2,1,1,1,100,1,https://www.airbnb.com/rooms/21659741
21661791,275,NA,6,2.5,3,3,100,5,https://www.airbnb.com/rooms/21661791
21662115,40,NA,2,1,1,2,NA,0,https://www.airbnb.com/rooms/21662115
21663123,700,New Town,12,4,5,5,NA,0,https://www.airbnb.com/rooms/21663123
21663235,35,West End,2,1,1,1,90,70,https://www.airbnb.com/rooms/21663235
21664581,40,Haymarket,2,1,1,1,100,86,https://www.airbnb.com/rooms/21664581
21664783,69,Old Town,2,1,1,2,94,7,https://www.airbnb.com/rooms/21664783
21665061,35,West End,2,1,1,1,88,42,https://www.airbnb.com/rooms/21665061
21671535,55,Haymarket,4,2,2,3,100,1,https://www.airbnb.com/rooms/21671535
21674500,60,NA,4,1,1,2,96,16,https://www.airbnb.com/rooms/21674500
21675008,350,Cannonmills,4,2,2,2,98,39,https://www.airbnb.com/rooms/21675008
21676178,40,Leith,2,2,1,2,90,74,https://www.airbnb.com/rooms/21676178
21676222,60,New Town,2,1,1,1,97,46,https://www.airbnb.com/rooms/21676222
21676627,79,Newington,2,1,0,1,98,133,https://www.airbnb.com/rooms/21676627
21677903,20,Leith,2,1,1,1,98,11,https://www.airbnb.com/rooms/21677903
21678098,40,NA,1,1,0,1,NA,0,https://www.airbnb.com/rooms/21678098
21679910,60,NA,4,2,2,2,97,22,https://www.airbnb.com/rooms/21679910
21681280,149,Leith,4,1,1,4,100,2,https://www.airbnb.com/rooms/21681280
21681880,110,Tollcross,6,1,3,3,93,16,https://www.airbnb.com/rooms/21681880
21689125,200,Leith,4,1,1,1,90,3,https://www.airbnb.com/rooms/21689125
21694184,39,Marchmont,2,1,1,2,99,39,https://www.airbnb.com/rooms/21694184
21697736,66,Old Town,5,1,2,3,98,187,https://www.airbnb.com/rooms/21697736
21700175,30,Marchmont,2,1.5,1,1,100,5,https://www.airbnb.com/rooms/21700175
21705462,173,NA,5,2,3,3,100,1,https://www.airbnb.com/rooms/21705462
21706643,65,Leith,4,1,2,2,100,17,https://www.airbnb.com/rooms/21706643
21707814,225,New Town,8,2,4,6,97,24,https://www.airbnb.com/rooms/21707814
21708545,45,NA,5,1,1,5,95,26,https://www.airbnb.com/rooms/21708545
21708609,225,New Town,8,2,4,5,97,19,https://www.airbnb.com/rooms/21708609
21709634,60,Haymarket,2,2,1,1,100,1,https://www.airbnb.com/rooms/21709634
21709993,40,Old Town,1,1,1,1,99,105,https://www.airbnb.com/rooms/21709993
21715901,60,Leith,3,1,1,2,93,27,https://www.airbnb.com/rooms/21715901
21717246,25,Leith,2,1,1,1,99,42,https://www.airbnb.com/rooms/21717246
21720555,120,Marchmont,2,1,1,2,NA,0,https://www.airbnb.com/rooms/21720555
21727366,199,NA,4,1,2,2,90,3,https://www.airbnb.com/rooms/21727366
21729303,60,NA,1,1,1,1,100,1,https://www.airbnb.com/rooms/21729303
21732522,26,NA,1,1,1,1,98,69,https://www.airbnb.com/rooms/21732522
21734438,95,Haymarket,2,1,1,1,94,19,https://www.airbnb.com/rooms/21734438
21735981,40,Tollcross,2,1,1,1,100,2,https://www.airbnb.com/rooms/21735981
21736236,85,Stockbridge,2,1,1,1,100,1,https://www.airbnb.com/rooms/21736236
21736825,62,Tollcross,4,1,2,2,96,89,https://www.airbnb.com/rooms/21736825
21737730,74,Old Town,6,1,3,3,85,75,https://www.airbnb.com/rooms/21737730
21737859,97,West End,6,1,3,3,83,37,https://www.airbnb.com/rooms/21737859
21738348,85,New Town,4,1,1,2,96,52,https://www.airbnb.com/rooms/21738348
21740779,176,New Town,4,2.5,2,3,98,73,https://www.airbnb.com/rooms/21740779
21744317,40,Bruntsfield,2,1,1,1,98,32,https://www.airbnb.com/rooms/21744317
21746174,115,NA,1,1,1,1,NA,0,https://www.airbnb.com/rooms/21746174
21746366,100,NA,2,1,1,1,NA,0,https://www.airbnb.com/rooms/21746366
21749361,50,Leith,2,1,1,1,NA,1,https://www.airbnb.com/rooms/21749361
21750177,240,NA,4,2,2,2,NA,0,https://www.airbnb.com/rooms/21750177
21752314,67,West End,4,1,1,2,95,88,https://www.airbnb.com/rooms/21752314
21752941,135,Newington,4,2,2,3,100,62,https://www.airbnb.com/rooms/21752941
21757333,90,Leith,3,1,1,1,98,9,https://www.airbnb.com/rooms/21757333
21759337,95,Old Town,6,1,2,4,98,99,https://www.airbnb.com/rooms/21759337
21760654,88,Marchmont,4,1,2,2,99,32,https://www.airbnb.com/rooms/21760654
21761170,56,Leith,4,1,1,2,95,85,https://www.airbnb.com/rooms/21761170
