Entity,Code,Year,Mismanaged plastic waste (tonnes),Coastal population,Total population (Gapminder)
Moldova,MDA,1976,NA,NA,3877052
Moldova,MDA,1977,NA,NA,3910760
Moldova,MDA,1978,NA,NA,3942280
Moldova,MDA,1979,NA,NA,3974656
Moldova,MDA,1980,NA,NA,4009998
Moldova,MDA,1981,NA,NA,4048772
Moldova,MDA,1982,NA,NA,4090009
Moldova,MDA,1983,NA,NA,4132576
Moldova,MDA,1984,NA,NA,4174737
Moldova,MDA,1985,NA,NA,4214996
Moldova,MDA,1986,NA,NA,4252952
Moldova,MDA,1987,NA,NA,4288276
Moldova,MDA,1988,NA,NA,4319579
Moldova,MDA,1989,NA,NA,4345236
Moldova,MDA,1990,NA,NA,4363950
Moldova,MDA,1991,NA,NA,4375242
Moldova,MDA,1992,NA,NA,4378913
Moldova,MDA,1993,NA,NA,4374366
Moldova,MDA,1994,NA,NA,4361061
Moldova,MDA,1995,NA,NA,4338750
Moldova,MDA,1996,NA,NA,4307683
Moldova,MDA,1997,NA,NA,4268370
Moldova,MDA,1998,NA,NA,4221290
Moldova,MDA,1999,NA,NA,4167099
Moldova,MDA,2000,NA,NA,4106736
Moldova,MDA,2001,NA,NA,4040204
Moldova,MDA,2002,NA,NA,3968812
Moldova,MDA,2003,NA,NA,3896409
Moldova,MDA,2004,NA,NA,3827906
Moldova,MDA,2005,NA,NA,3766876
Moldova,MDA,2006,NA,NA,3714961
Moldova,MDA,2007,NA,NA,3671540
Moldova,MDA,2008,NA,NA,3635059
Moldova,MDA,2009,NA,NA,3602853
Moldova,MDA,2010,NA,NA,3572885
Moldova,MDA,2011,NA,NA,3544864
Moldova,MDA,2012,NA,NA,3519266
Moldova,MDA,2013,NA,NA,3495657
Monaco,MCO,1800,NA,NA,7789
Monaco,MCO,1820,NA,NA,7789
Monaco,MCO,1950,NA,NA,20000
Monaco,MCO,1951,NA,NA,19868
Monaco,MCO,1952,NA,NA,19846
Monaco,MCO,1953,NA,NA,19933
Monaco,MCO,1954,NA,NA,20121
Monaco,MCO,1955,NA,NA,20396
Monaco,MCO,1956,NA,NA,20737
Monaco,MCO,1957,NA,NA,21114
Monaco,MCO,1958,NA,NA,21496
Monaco,MCO,1959,NA,NA,21847
Monaco,MCO,1960,NA,NA,22135
Monaco,MCO,1961,NA,NA,22343
Monaco,MCO,1962,NA,NA,22477
Monaco,MCO,1963,NA,NA,22562
Monaco,MCO,1964,NA,NA,22643
Monaco,MCO,1965,NA,NA,22749
Monaco,MCO,1966,NA,NA,22886
Monaco,MCO,1967,NA,NA,23046
Monaco,MCO,1968,NA,NA,23234
Monaco,MCO,1969,NA,NA,23448
Monaco,MCO,1970,NA,NA,23689
Monaco,MCO,1971,NA,NA,23968
Monaco,MCO,1972,NA,NA,24282
Monaco,MCO,1973,NA,NA,24605
Monaco,MCO,1974,NA,NA,24902
Monaco,MCO,1975,NA,NA,25153
Monaco,MCO,1976,NA,NA,25341
Monaco,MCO,1977,NA,NA,25482
Monaco,MCO,1978,NA,NA,25617
Monaco,MCO,1979,NA,NA,25802
Monaco,MCO,1980,NA,NA,26078
Monaco,MCO,1981,NA,NA,26459
Monaco,MCO,1982,NA,NA,26930
Monaco,MCO,1983,NA,NA,27459
Monaco,MCO,1984,NA,NA,28004
Monaco,MCO,1985,NA,NA,28533
Monaco,MCO,1986,NA,NA,29036
Monaco,MCO,1987,NA,NA,29521
Monaco,MCO,1988,NA,NA,29990
Monaco,MCO,1989,NA,NA,30447
Monaco,MCO,1990,NA,NA,30896
Monaco,MCO,1991,NA,NA,31330
Monaco,MCO,1992,NA,NA,31745
Monaco,MCO,1993,NA,NA,32154
Monaco,MCO,1994,NA,NA,32574
Monaco,MCO,1995,NA,NA,33014
Monaco,MCO,1996,NA,NA,33485
Monaco,MCO,1997,NA,NA,33974
Monaco,MCO,1998,NA,NA,34444
Monaco,MCO,1999,NA,NA,34840
Monaco,MCO,2000,NA,NA,35126
Monaco,MCO,2001,NA,NA,35288
Monaco,MCO,2002,NA,NA,35341
Monaco,MCO,2003,NA,NA,35323
Monaco,MCO,2004,NA,NA,35282
Monaco,MCO,2005,NA,NA,35260
Monaco,MCO,2006,NA,NA,35267
Monaco,MCO,2007,NA,NA,35295
Monaco,MCO,2008,NA,NA,35336
Monaco,MCO,2009,NA,NA,35377
Monaco,MCO,2010,62,34050,35407
Monaco,MCO,2011,NA,NA,35427
Monaco,MCO,2012,NA,NA,35444
Monaco,MCO,2013,NA,NA,35456
Mongolia,MNG,1800,NA,NA,619000
Mongolia,MNG,1820,NA,NA,619000
Mongolia,MNG,1870,NA,NA,668000
Mongolia,MNG,1913,NA,NA,725000
Mongolia,MNG,1950,NA,NA,780200
Mongolia,MNG,1951,NA,NA,793846
Mongolia,MNG,1952,NA,NA,808494
Mongolia,MNG,1953,NA,NA,823840
Mongolia,MNG,1954,NA,NA,839736
Mongolia,MNG,1955,NA,NA,856184
Mongolia,MNG,1956,NA,NA,873350
Mongolia,MNG,1957,NA,NA,891555
Mongolia,MNG,1958,NA,NA,911239
Mongolia,MNG,1959,NA,NA,932921
Mongolia,MNG,1960,NA,NA,957044
Mongolia,MNG,1961,NA,NA,983822
Mongolia,MNG,1962,NA,NA,1013100
Mongolia,MNG,1963,NA,NA,1044297
Mongolia,MNG,1964,NA,NA,1076571
Mongolia,MNG,1965,NA,NA,1109312
Mongolia,MNG,1966,NA,NA,1142272
Mongolia,MNG,1967,NA,NA,1175616
Mongolia,MNG,1968,NA,NA,1209647
Mongolia,MNG,1969,NA,NA,1244846
Mongolia,MNG,1970,NA,NA,1281535
Mongolia,MNG,1971,NA,NA,1319817
Mongolia,MNG,1972,NA,NA,1359478
Mongolia,MNG,1973,NA,NA,1400150
Mongolia,MNG,1974,NA,NA,1441311
Mongolia,MNG,1975,NA,NA,1482599
Mongolia,MNG,1976,NA,NA,1523908
Mongolia,MNG,1977,NA,NA,1565380
Mongolia,MNG,1978,NA,NA,1607212
Mongolia,MNG,1979,NA,NA,1649710
Mongolia,MNG,1980,NA,NA,1693122
Mongolia,MNG,1981,NA,NA,1736994
Mongolia,MNG,1982,NA,NA,1781213
Mongolia,MNG,1983,NA,NA,1826717
Mongolia,MNG,1984,NA,NA,1874774
Mongolia,MNG,1985,NA,NA,1926002
Mongolia,MNG,1986,NA,NA,1981170
Mongolia,MNG,1987,NA,NA,2039204
Mongolia,MNG,1988,NA,NA,2096653
Mongolia,MNG,1989,NA,NA,2148850
Mongolia,MNG,1990,NA,NA,2192553
Mongolia,MNG,1991,NA,NA,2226469
Mongolia,MNG,1992,NA,NA,2251861
Mongolia,MNG,1993,NA,NA,2271236
Mongolia,MNG,1994,NA,NA,2288370
Mongolia,MNG,1995,NA,NA,2306131
Mongolia,MNG,1996,NA,NA,2325369
Mongolia,MNG,1997,NA,NA,2345618
Mongolia,MNG,1998,NA,NA,2366895
Mongolia,MNG,1999,NA,NA,2388862
Mongolia,MNG,2000,NA,NA,2411369
Mongolia,MNG,2001,NA,NA,2434515
Mongolia,MNG,2002,NA,NA,2458853
Mongolia,MNG,2003,NA,NA,2485177
Mongolia,MNG,2004,NA,NA,2514462
Mongolia,MNG,2005,NA,NA,2547339
Mongolia,MNG,2006,NA,NA,2584143
Mongolia,MNG,2007,NA,NA,2624509
Mongolia,MNG,2008,NA,NA,2667474
Mongolia,MNG,2009,NA,NA,2711659
Mongolia,MNG,2010,NA,NA,2756001
Mongolia,MNG,2011,NA,NA,2800114
Mongolia,MNG,2012,NA,NA,2844081
Mongolia,MNG,2013,NA,NA,2887863
Montenegro,MNE,1800,NA,NA,126582
Montenegro,MNE,1820,NA,NA,126582
Montenegro,MNE,1950,NA,NA,398539
Montenegro,MNE,1951,NA,NA,401735
Montenegro,MNE,1952,NA,NA,407165
Montenegro,MNE,1953,NA,NA,413925
Montenegro,MNE,1954,NA,NA,421324
Montenegro,MNE,1955,NA,NA,428881
Montenegro,MNE,1956,NA,NA,436342
Montenegro,MNE,1957,NA,NA,443661
Montenegro,MNE,1958,NA,NA,450979
Montenegro,MNE,1959,NA,NA,458567
Montenegro,MNE,1960,NA,NA,466674
Montenegro,MNE,1961,NA,NA,475371
Montenegro,MNE,1962,NA,NA,484408
Montenegro,MNE,1963,NA,NA,493148
Montenegro,MNE,1964,NA,NA,500745
Montenegro,MNE,1965,NA,NA,506646
Montenegro,MNE,1966,NA,NA,510527
Montenegro,MNE,1967,NA,NA,512701
Montenegro,MNE,1968,NA,NA,514031
Montenegro,MNE,1969,NA,NA,515746
Montenegro,MNE,1970,NA,NA,518727
Montenegro,MNE,1971,NA,NA,523214
Montenegro,MNE,1972,NA,NA,528905
Montenegro,MNE,1973,NA,NA,535454
Montenegro,MNE,1974,NA,NA,542304
Montenegro,MNE,1975,NA,NA,548999
Montenegro,MNE,1976,NA,NA,555632
Montenegro,MNE,1977,NA,NA,562247
Montenegro,MNE,1978,NA,NA,568285
Montenegro,MNE,1979,NA,NA,573036
Montenegro,MNE,1980,NA,NA,576069
Montenegro,MNE,1981,NA,NA,577041
Montenegro,MNE,1982,NA,NA,576292
Montenegro,MNE,1983,NA,NA,574920
Montenegro,MNE,1984,NA,NA,574459
Montenegro,MNE,1985,NA,NA,575997
Montenegro,MNE,1986,NA,NA,579821
Montenegro,MNE,1987,NA,NA,585546
Montenegro,MNE,1988,NA,NA,592740
Montenegro,MNE,1989,NA,NA,600697
Montenegro,MNE,1990,NA,NA,608816
Montenegro,MNE,1991,NA,NA,617144
Montenegro,MNE,1992,NA,NA,625630
Montenegro,MNE,1993,NA,NA,633443
Montenegro,MNE,1994,NA,NA,639542
Montenegro,MNE,1995,NA,NA,643227
Montenegro,MNE,1996,NA,NA,644121
Montenegro,MNE,1997,NA,NA,642533
Montenegro,MNE,1998,NA,NA,639309
Montenegro,MNE,1999,NA,NA,635689
Montenegro,MNE,2000,NA,NA,632606
Montenegro,MNE,2001,NA,NA,630299
Montenegro,MNE,2002,NA,NA,628594
Montenegro,MNE,2003,NA,NA,627500
Montenegro,MNE,2004,NA,NA,626912
Montenegro,MNE,2005,NA,NA,626739
Montenegro,MNE,2006,NA,NA,627074
Montenegro,MNE,2007,NA,NA,627962
Montenegro,MNE,2008,NA,NA,629185
Montenegro,MNE,2009,NA,NA,630435
Montenegro,MNE,2010,4416,260336,631490
Montenegro,MNE,2011,NA,NA,632261
Montenegro,MNE,2012,NA,NA,632796
Montenegro,MNE,2013,NA,NA,633167
Montserrat,MSR,1800,NA,NA,5230
Montserrat,MSR,1820,NA,NA,5230
Montserrat,MSR,1851,NA,NA,7100
Montserrat,MSR,1861,NA,NA,7600
Montserrat,MSR,1871,NA,NA,8700
Montserrat,MSR,1881,NA,NA,10000
Montserrat,MSR,1891,NA,NA,12000
Montserrat,MSR,1901,NA,NA,12000
Montserrat,MSR,1911,NA,NA,12000
Montserrat,MSR,1921,NA,NA,12000
Montserrat,MSR,1946,NA,NA,14000
Montserrat,MSR,1950,NA,NA,13521
Montserrat,MSR,1951,NA,NA,14118
Montserrat,MSR,1952,NA,NA,14481
Montserrat,MSR,1953,NA,NA,14616
Montserrat,MSR,1954,NA,NA,14540
Montserrat,MSR,1955,NA,NA,14285
Montserrat,MSR,1956,NA,NA,13890
Montserrat,MSR,1957,NA,NA,13411
Montserrat,MSR,1958,NA,NA,12908
Montserrat,MSR,1959,NA,NA,12451
Montserrat,MSR,1960,NA,NA,12095
Montserrat,MSR,1961,NA,NA,11877
Montserrat,MSR,1962,NA,NA,11793
Montserrat,MSR,1963,NA,NA,11802
Montserrat,MSR,1964,NA,NA,11834
Montserrat,MSR,1965,NA,NA,11839
Montserrat,MSR,1966,NA,NA,11806
Montserrat,MSR,1967,NA,NA,11754
Montserrat,MSR,1968,NA,NA,11693
Montserrat,MSR,1969,NA,NA,11644
Montserrat,MSR,1970,NA,NA,11622
Montserrat,MSR,1971,NA,NA,11626
Montserrat,MSR,1972,NA,NA,11646
Montserrat,MSR,1973,NA,NA,11680
Montserrat,MSR,1974,NA,NA,11723
Montserrat,MSR,1975,NA,NA,11770
Montserrat,MSR,1976,NA,NA,11821
Montserrat,MSR,1977,NA,NA,11875
Montserrat,MSR,1978,NA,NA,11917
Montserrat,MSR,1979,NA,NA,11931
Montserrat,MSR,1980,NA,NA,11906
Montserrat,MSR,1981,NA,NA,11837
Montserrat,MSR,1982,NA,NA,11727
Montserrat,MSR,1983,NA,NA,11592
Montserrat,MSR,1984,NA,NA,11446
Montserrat,MSR,1985,NA,NA,11307
Montserrat,MSR,1986,NA,NA,11165
Montserrat,MSR,1987,NA,NA,11013
Montserrat,MSR,1988,NA,NA,10871
Montserrat,MSR,1989,NA,NA,10769
Montserrat,MSR,1990,NA,NA,10714
Montserrat,MSR,1991,NA,NA,10746
Montserrat,MSR,1992,NA,NA,10842
Montserrat,MSR,1993,NA,NA,10883
Montserrat,MSR,1994,NA,NA,10707
Montserrat,MSR,1995,NA,NA,10210
Montserrat,MSR,1996,NA,NA,9329
Montserrat,MSR,1997,NA,NA,8137
Montserrat,MSR,1998,NA,NA,6832
Montserrat,MSR,1999,NA,NA,5697
Montserrat,MSR,2000,NA,NA,4931
Montserrat,MSR,2001,NA,NA,4608
Montserrat,MSR,2002,NA,NA,4660
Montserrat,MSR,2003,NA,NA,4962
Montserrat,MSR,2004,NA,NA,5322
Montserrat,MSR,2005,NA,NA,5599
Montserrat,MSR,2006,NA,NA,5760
Montserrat,MSR,2007,NA,NA,5845
Montserrat,MSR,2008,NA,NA,5876
Montserrat,MSR,2009,NA,NA,5895
Montserrat,MSR,2010,38,5173,5934
Montserrat,MSR,2011,NA,NA,5990
Montserrat,MSR,2012,NA,NA,6046
Montserrat,MSR,2013,NA,NA,6100
Morocco,MAR,1700,NA,NA,1750000
Morocco,MAR,1800,NA,NA,2503218
Morocco,MAR,1820,NA,NA,2689000
Morocco,MAR,1870,NA,NA,3776000
Morocco,MAR,1913,NA,NA,5111000
Morocco,MAR,1950,NA,NA,8953000
Morocco,MAR,1951,NA,NA,9167716
Morocco,MAR,1952,NA,NA,9390159
Morocco,MAR,1953,NA,NA,9623715
Morocco,MAR,1954,NA,NA,9870670
Morocco,MAR,1955,NA,NA,10132210
Morocco,MAR,1956,NA,NA,10408363
Morocco,MAR,1957,NA,NA,10698059
Morocco,MAR,1958,NA,NA,10999295
Morocco,MAR,1959,NA,NA,11309424
Morocco,MAR,1960,NA,NA,11625999
Morocco,MAR,1961,NA,NA,11947688
Morocco,MAR,1962,NA,NA,12275060
Morocco,MAR,1963,NA,NA,12610932
Morocco,MAR,1964,NA,NA,12959397
Morocco,MAR,1965,NA,NA,13323000
Morocco,MAR,1966,NA,NA,13703369
Morocco,MAR,1967,NA,NA,14098444
Morocco,MAR,1968,NA,NA,14502647
Morocco,MAR,1969,NA,NA,14908265
Morocco,MAR,1970,NA,NA,15309995
Morocco,MAR,1971,NA,NA,15706226
Morocco,MAR,1972,NA,NA,16099392
Morocco,MAR,1973,NA,NA,16493298
Morocco,MAR,1974,NA,NA,16893643
Morocco,MAR,1975,NA,NA,17304995
Morocco,MAR,1976,NA,NA,17726625
Morocco,MAR,1977,NA,NA,18158169
Morocco,MAR,1978,NA,NA,18604851
Morocco,MAR,1979,NA,NA,19073204
Morocco,MAR,1980,NA,NA,19566920
Morocco,MAR,1981,NA,NA,20088209
Morocco,MAR,1982,NA,NA,20633004
Morocco,MAR,1983,NA,NA,21190800
Morocco,MAR,1984,NA,NA,21747150
Morocco,MAR,1985,NA,NA,22291062
Morocco,MAR,1986,NA,NA,22818601
Morocco,MAR,1987,NA,NA,23330761
Morocco,MAR,1988,NA,NA,23827539
Morocco,MAR,1989,NA,NA,24310585
Morocco,MAR,1990,NA,NA,24781105
Morocco,MAR,1991,NA,NA,25237951
Morocco,MAR,1992,NA,NA,25679802
Morocco,MAR,1993,NA,NA,26107772
Morocco,MAR,1994,NA,NA,26523600
Morocco,MAR,1995,NA,NA,26928600
Morocco,MAR,1996,NA,NA,27323664
Morocco,MAR,1997,NA,NA,27708647
Morocco,MAR,1998,NA,NA,28082684
Morocco,MAR,1999,NA,NA,28444414
Morocco,MAR,2000,NA,NA,28793236
Morocco,MAR,2001,NA,NA,29129204
Morocco,MAR,2002,NA,NA,29453931
Morocco,MAR,2003,NA,NA,29770316
Morocco,MAR,2004,NA,NA,30082152
Morocco,MAR,2005,NA,NA,30392473
Morocco,MAR,2006,NA,NA,30702084
Morocco,MAR,2007,NA,NA,31011199
Morocco,MAR,2008,NA,NA,31321453
Morocco,MAR,2009,NA,NA,31634524
Morocco,MAR,2010,310126,17303431,31951412
Morocco,MAR,2011,NA,NA,32272974
Morocco,MAR,2012,NA,NA,32598536
Morocco,MAR,2013,NA,NA,32925553
Mozambique,MOZ,1700,NA,NA,1500000
Mozambique,MOZ,1800,NA,NA,1982324
Mozambique,MOZ,1820,NA,NA,2096000
Mozambique,MOZ,1950,NA,NA,6442133
Mozambique,MOZ,1951,NA,NA,6535891
Mozambique,MOZ,1952,NA,NA,6636035
Mozambique,MOZ,1953,NA,NA,6742252
Mozambique,MOZ,1954,NA,NA,6854315
Mozambique,MOZ,1955,NA,NA,6972081
Mozambique,MOZ,1956,NA,NA,7095498
Mozambique,MOZ,1957,NA,NA,7224598
Mozambique,MOZ,1958,NA,NA,7359490
Mozambique,MOZ,1959,NA,NA,7500335
Mozambique,MOZ,1960,NA,NA,7647298
Mozambique,MOZ,1961,NA,NA,7800484
Mozambique,MOZ,1962,NA,NA,7959885
Mozambique,MOZ,1963,NA,NA,8125366
Mozambique,MOZ,1964,NA,NA,8296714
Mozambique,MOZ,1965,NA,NA,8473839
Mozambique,MOZ,1966,NA,NA,8657160
Mozambique,MOZ,1967,NA,NA,8847011
Mozambique,MOZ,1968,NA,NA,9043165
Mozambique,MOZ,1969,NA,NA,9245275
Mozambique,MOZ,1970,NA,NA,9453385
Mozambique,MOZ,1971,NA,NA,9665565
Mozambique,MOZ,1972,NA,NA,9882427
Mozambique,MOZ,1973,NA,NA,10109426
Mozambique,MOZ,1974,NA,NA,10353943
Mozambique,MOZ,1975,NA,NA,10620268
Mozambique,MOZ,1976,NA,NA,10908878
Mozambique,MOZ,1977,NA,NA,11214834
Mozambique,MOZ,1978,NA,NA,11530022
Mozambique,MOZ,1979,NA,NA,11843382
Mozambique,MOZ,1980,NA,NA,12145501
Mozambique,MOZ,1981,NA,NA,12441643
Mozambique,MOZ,1982,NA,NA,12731231
Mozambique,MOZ,1983,NA,NA,12992962
Mozambique,MOZ,1984,NA,NA,13199259
Mozambique,MOZ,1985,NA,NA,13334972
Mozambique,MOZ,1986,NA,NA,13384409
Mozambique,MOZ,1987,NA,NA,13365201
Mozambique,MOZ,1988,NA,NA,13336217
Mozambique,MOZ,1989,NA,NA,13378100
Mozambique,MOZ,1990,NA,NA,13547076
Mozambique,MOZ,1991,NA,NA,13867422
Mozambique,MOZ,1992,NA,NA,14318167
Mozambique,MOZ,1993,NA,NA,14854590
Mozambique,MOZ,1994,NA,NA,15409381
Mozambique,MOZ,1995,NA,NA,15933452
Mozambique,MOZ,1996,NA,NA,16412893
Mozambique,MOZ,1997,NA,NA,16862385
Mozambique,MOZ,1998,NA,NA,17295521
Mozambique,MOZ,1999,NA,NA,17735992
Mozambique,MOZ,2000,NA,NA,18200656
Mozambique,MOZ,2001,NA,NA,18691461
Mozambique,MOZ,2002,NA,NA,19200021
Mozambique,MOZ,2003,NA,NA,19721009
Mozambique,MOZ,2004,NA,NA,20246287
Mozambique,MOZ,2005,NA,NA,20770013
Mozambique,MOZ,2006,NA,NA,21290952
Mozambique,MOZ,2007,NA,NA,21811326
Mozambique,MOZ,2008,NA,NA,22332900
Mozambique,MOZ,2009,NA,NA,22858607
Mozambique,MOZ,2010,45995,9566559,23390765
Mozambique,MOZ,2011,NA,NA,23929708
Mozambique,MOZ,2012,NA,NA,24475186
Mozambique,MOZ,2013,NA,NA,25028313
Myanmar,MMR,1800,NA,NA,3506000
Myanmar,MMR,1820,NA,NA,3506000
Myanmar,MMR,1850,NA,NA,3932000
Myanmar,MMR,1870,NA,NA,4245000
Myanmar,MMR,1890,NA,NA,7489000
Myanmar,MMR,1900,NA,NA,10174000
Myanmar,MMR,1901,NA,NA,10490000
Myanmar,MMR,1902,NA,NA,10642000
Myanmar,MMR,1903,NA,NA,10796000
Myanmar,MMR,1904,NA,NA,10953000
Myanmar,MMR,1905,NA,NA,11112000
Myanmar,MMR,1906,NA,NA,11273000
Myanmar,MMR,1907,NA,NA,11437000
Myanmar,MMR,1908,NA,NA,11603000
Myanmar,MMR,1909,NA,NA,11771000
Myanmar,MMR,1910,NA,NA,11942000
Myanmar,MMR,1911,NA,NA,12115000
Myanmar,MMR,1912,NA,NA,12220000
Myanmar,MMR,1913,NA,NA,12326000
Myanmar,MMR,1914,NA,NA,12433000
Myanmar,MMR,1915,NA,NA,12541000
Myanmar,MMR,1916,NA,NA,12650000
Myanmar,MMR,1917,NA,NA,12760000
Myanmar,MMR,1918,NA,NA,12871000
Myanmar,MMR,1919,NA,NA,12893000
Myanmar,MMR,1920,NA,NA,13096000
Myanmar,MMR,1921,NA,NA,13212000
Myanmar,MMR,1922,NA,NA,13351000
Myanmar,MMR,1923,NA,NA,13491000
Myanmar,MMR,1924,NA,NA,13633000
Myanmar,MMR,1925,NA,NA,13776000
Myanmar,MMR,1926,NA,NA,13921000
Myanmar,MMR,1927,NA,NA,14067000
Myanmar,MMR,1928,NA,NA,14215000
Myanmar,MMR,1929,NA,NA,14364000
Myanmar,MMR,1930,NA,NA,14515000
Myanmar,MMR,1931,NA,NA,14667000
Myanmar,MMR,1932,NA,NA,14870000
Myanmar,MMR,1933,NA,NA,15075000
Myanmar,MMR,1934,NA,NA,15283000
Myanmar,MMR,1935,NA,NA,15494000
Myanmar,MMR,1936,NA,NA,15708000
Myanmar,MMR,1937,NA,NA,15925000
Myanmar,MMR,1938,NA,NA,16145000
Myanmar,MMR,1939,NA,NA,16368000
Myanmar,MMR,1940,NA,NA,16594000
Myanmar,MMR,1941,NA,NA,16824000
Myanmar,MMR,1950,NA,NA,17157508
Myanmar,MMR,1951,NA,NA,17463258
Myanmar,MMR,1952,NA,NA,17786203
Myanmar,MMR,1953,NA,NA,18127006
Myanmar,MMR,1954,NA,NA,18485791
Myanmar,MMR,1955,NA,NA,18862149
Myanmar,MMR,1956,NA,NA,19255085
Myanmar,MMR,1957,NA,NA,19663071
Myanmar,MMR,1958,NA,NA,20084160
Myanmar,MMR,1959,NA,NA,20516191
Myanmar,MMR,1960,NA,NA,20957397
Myanmar,MMR,1961,NA,NA,21407053
Myanmar,MMR,1962,NA,NA,21866045
Myanmar,MMR,1963,NA,NA,22337108
Myanmar,MMR,1964,NA,NA,22824142
Myanmar,MMR,1965,NA,NA,23330184
Myanmar,MMR,1966,NA,NA,23854648
Myanmar,MMR,1967,NA,NA,24397064
Myanmar,MMR,1968,NA,NA,24960539
Myanmar,MMR,1969,NA,NA,25548930
Myanmar,MMR,1970,NA,NA,26164131
Myanmar,MMR,1971,NA,NA,26807570
Myanmar,MMR,1972,NA,NA,27475978
Myanmar,MMR,1973,NA,NA,28160632
Myanmar,MMR,1974,NA,NA,28849728
Myanmar,MMR,1975,NA,NA,29534378
Myanmar,MMR,1976,NA,NA,30210895
Myanmar,MMR,1977,NA,NA,30880196
Myanmar,MMR,1978,NA,NA,31543652
Myanmar,MMR,1979,NA,NA,32204485
Myanmar,MMR,1980,NA,NA,32864901
Myanmar,MMR,1981,NA,NA,33524053
Myanmar,MMR,1982,NA,NA,34179992
Myanmar,MMR,1983,NA,NA,34832636
Myanmar,MMR,1984,NA,NA,35481981
Myanmar,MMR,1985,NA,NA,36127741
Myanmar,MMR,1986,NA,NA,36770437
Myanmar,MMR,1987,NA,NA,37409257
Myanmar,MMR,1988,NA,NA,38041034
Myanmar,MMR,1989,NA,NA,38661616
Myanmar,MMR,1990,NA,NA,39268304
Myanmar,MMR,1991,NA,NA,39855885
Myanmar,MMR,1992,NA,NA,40425088
Myanmar,MMR,1993,NA,NA,40985963
Myanmar,MMR,1994,NA,NA,41552659
Myanmar,MMR,1995,NA,NA,42133199
Myanmar,MMR,1996,NA,NA,42735941
Myanmar,MMR,1997,NA,NA,43352191
Myanmar,MMR,1998,NA,NA,43952526
Myanmar,MMR,1999,NA,NA,44496687
Myanmar,MMR,2000,NA,NA,44957660
Myanmar,MMR,2001,NA,NA,45323903
Myanmar,MMR,2002,NA,NA,45609292
Myanmar,MMR,2003,NA,NA,45843675
Myanmar,MMR,2004,NA,NA,46070248
Myanmar,MMR,2005,NA,NA,46321162
Myanmar,MMR,2006,NA,NA,46605278
Myanmar,MMR,2007,NA,NA,46915826
Myanmar,MMR,2008,NA,NA,47250315
Myanmar,MMR,2009,NA,NA,47601374
Myanmar,MMR,2010,458269,18988522,47963012
Myanmar,MMR,2011,NA,NA,48336763
Myanmar,MMR,2012,NA,NA,48724387
Myanmar,MMR,2013,NA,NA,49119646
Namibia,NAM,1800,NA,NA,229000
Namibia,NAM,1921,NA,NA,229000
Namibia,NAM,1946,NA,NA,362000
Namibia,NAM,1950,NA,NA,485274
Namibia,NAM,1951,NA,NA,494611
Namibia,NAM,1952,NA,NA,504551
Namibia,NAM,1953,NA,NA,515039
Namibia,NAM,1954,NA,NA,526036
Namibia,NAM,1955,NA,NA,537519
Namibia,NAM,1956,NA,NA,549482
Namibia,NAM,1957,NA,NA,561936
Namibia,NAM,1958,NA,NA,574907
Namibia,NAM,1959,NA,NA,588430
Namibia,NAM,1960,NA,NA,602545
Namibia,NAM,1961,NA,NA,617283
Namibia,NAM,1962,NA,NA,632659
Namibia,NAM,1963,NA,NA,648669
Namibia,NAM,1964,NA,NA,665298
Namibia,NAM,1965,NA,NA,682554
Namibia,NAM,1966,NA,NA,700317
Namibia,NAM,1967,NA,NA,718623
Namibia,NAM,1968,NA,NA,737803
Namibia,NAM,1969,NA,NA,758305
Namibia,NAM,1970,NA,NA,780386
Namibia,NAM,1971,NA,NA,804310
Namibia,NAM,1972,NA,NA,829810
Namibia,NAM,1973,NA,NA,855970
Namibia,NAM,1974,NA,NA,881536
Namibia,NAM,1975,NA,NA,905652
Namibia,NAM,1976,NA,NA,928223
Namibia,NAM,1977,NA,NA,949709
Namibia,NAM,1978,NA,NA,970537
Namibia,NAM,1979,NA,NA,991357
Namibia,NAM,1980,NA,NA,1012824
Namibia,NAM,1981,NA,NA,1034636
Namibia,NAM,1982,NA,NA,1057115
Namibia,NAM,1983,NA,NA,1082264
Namibia,NAM,1984,NA,NA,1112679
Namibia,NAM,1985,NA,NA,1150038
Namibia,NAM,1986,NA,NA,1195331
Namibia,NAM,1987,NA,NA,1247573
Namibia,NAM,1988,NA,NA,1304005
Namibia,NAM,1989,NA,NA,1360710
Namibia,NAM,1990,NA,NA,1414830
Namibia,NAM,1991,NA,NA,1465201
Namibia,NAM,1992,NA,NA,1512524
Namibia,NAM,1993,NA,NA,1558055
Namibia,NAM,1994,NA,NA,1603865
Namibia,NAM,1995,NA,NA,1651352
Namibia,NAM,1996,NA,NA,1700975
Namibia,NAM,1997,NA,NA,1751872
Namibia,NAM,1998,NA,NA,1802579
Namibia,NAM,1999,NA,NA,1851034
Namibia,NAM,2000,NA,NA,1895839
Namibia,NAM,2001,NA,NA,1936399
Namibia,NAM,2002,NA,NA,1973408
Namibia,NAM,2003,NA,NA,2008342
Namibia,NAM,2004,NA,NA,2043339
Namibia,NAM,2005,NA,NA,2079951
Namibia,NAM,2006,NA,NA,2118653
Namibia,NAM,2007,NA,NA,2158984
Namibia,NAM,2008,NA,NA,2200422
Namibia,NAM,2009,NA,NA,2242078
Namibia,NAM,2010,5480,155084,2283289
Namibia,NAM,2011,NA,NA,2324004
